image,xmin,ymin,xmax,ymax,label
glass474.jpg,68.50170485,149.6949153,287.6203324,322.8203456,glass
glass475.jpg,42.90169823,54.6711881,270.6983249,287.6745895,glass
glass476.jpg,178.2779727,66.82033733,370.4949351,384,glass
glass477.jpg,83.68814552,115.4169591,395.2271584,284.2033898,glass
glass478.jpg,64.59661348,83.74237785,512,384,glass
glass479.jpg,111.8915354,3.037287308,512,380.0949086,glass
glass48.jpg,139.2271253,154.4678065,334.0474709,331.06442,glass
glass480.jpg,0.813559322,5.206778833,512,384,glass
glass481.jpg,7.755942135,12.58305333,512,384,glass
glass482.jpg,212.1220538,3.037287308,508.4745763,330.1966035,glass
glass483.jpg,119.7017015,168.7864473,487.6474444,384,glass
glass484.jpg,146.1694915,153.1660984,455.1050715,384,glass
glass485.jpg,113.6271186,38.6169475,389.5864341,373.5864341,glass
glass486.jpg,5.152542373,89.81695246,512,384,glass
glass487.jpg,2.115250927,105.8711931,512,351.4576271,glass
glass488.jpg,109.7220438,51.20000497,414.7525821,292.0135726,glass
glass489.jpg,9.92543366,44.69153039,422.12884,384,glass
glass49.jpg,143.5661083,5.640678794,474.1966367,360.1355932,glass
glass490.jpg,165.2610236,5.640678794,430.3728814,384,glass
glass491.jpg,139.2271253,158.3728814,512,311.1051046,glass
glass492.jpg,9.491525424,6.942374537,378.3050847,384,glass
glass493.jpg,85.85763705,8.677966102,355.3084944,354.9288268,glass
glass494.jpg,187.3898305,111.077976,385.247451,272.4881488,glass
glass495.jpg,169.6000066,81.57288632,373.9661017,255.1322166,glass
glass496.jpg,84.12203721,51.63389665,481.5728946,246.0203588,glass
glass497.jpg,3.416959084,5.206778833,367.0237354,300.6915387,glass
glass498.jpg,79.34916247,6.074578754,482.440678,384,glass
glass499.jpg,137.9254171,5.206778833,320.1627052,275.9593154,glass
glass5.jpg,128.8135593,141.4508574,284.1491658,256,glass
glass50.jpg,2.549159163,1.735595703,376.1355932,310.6711798,glass
glass500.jpg,2.549159163,163.5796643,416.9220736,275.5254237,glass
glass501.jpg,40.7322067,70.72542869,512,384,glass
glass51.jpg,163.5254237,109.7762679,394.3593088,384,glass
glass52.jpg,16.86779992,42.95593055,378.3050847,332.3660951,glass
glass53.jpg,234.6847524,159.674573,477.2339115,384,glass
glass54.jpg,179.1457561,3.037287308,507.1728681,384,glass
glass55.jpg,1.681359243,3.037287308,388.7186507,325.4237288,glass
glass56.jpg,197.8033965,7.376270359,485.9118776,379.2271253,glass
glass57.jpg,198.2372881,48.59661348,512,384,glass
glass58.jpg,189.1254303,2.603391486,392.1898504,384,glass
glass59.jpg,154.8474576,131.9050914,512,384,glass
glass6.jpg,194.7661216,63.78305416,324.0677966,296.7864473,glass
glass60.jpg,179.1457561,18.22372799,512,253.3966168,glass
glass61.jpg,123.6067929,36.01356429,512,384,glass
glass62.jpg,2.549159163,2.169491525,512,384,glass
glass63.jpg,204.311871,53.80338818,433.844081,384,glass
glass64.jpg,127.5118843,107.1728847,409.5457495,384,glass
glass65.jpg,82.38643737,33.4101728,512,374.4542505,glass
glass66.jpg,0.813559322,71.59322034,447.294955,318.0474709,glass
glass67.jpg,38.99660686,66.38644564,512,347.1186441,glass
glass68.jpg,85.85763705,0.43389996,472.4610037,384,glass
glass69.jpg,16.86779992,100.2305184,344.8949285,288.5423729,glass
glass7.jpg,113.193227,52.06779661,448.1627383,384,glass
glass70.jpg,1.247467558,119.7559421,500.230535,384,glass
glass71.jpg,177.844081,26.90169823,399.1322166,355.3627185,glass
glass72.jpg,145.3017082,54.23728814,512,380.9627251,glass
glass73.jpg,181.3152476,90.25084415,512,348.8542439,glass
glass74.jpg,186.0881555,114.9830508,298.0338983,235.1729012,glass
glass75.jpg,36.82711533,95.02373543,418.2237156,298.9559388,glass
glass76.jpg,189.9932137,62.48135428,424.7321901,311.5389963,glass
glass77.jpg,101.4779694,1.735595703,505.0033766,344.0813692,glass
glass78.jpg,4.718650689,51.20000497,510.6440678,259.4711997,glass
glass79.jpg,193.8983051,1.301695743,420.8271319,349.7220273,glass
glass8.jpg,147.037308,163.5796643,387.8508673,384,glass
glass80.jpg,2.549159163,5.206778833,437.7491393,340.6101695,glass
glass81.jpg,43.76949815,80.27118644,505.4373014,308.9356131,glass
glass82.jpg,185.220339,3.037287308,400.4339248,331.9322034,glass
glass83.jpg,22.07458289,54.6711881,512,216.9491525,glass
glass84.jpg,134.4542505,71.59322034,471.1593618,331.06442,glass
glass85.jpg,3.850850768,8.244070279,512,384,glass
glass86.jpg,114.9288102,94.5898272,512,384,glass
glass87.jpg,132.7186507,100.2305184,461.6135461,326.725437,glass
glass88.jpg,65.4644134,76.36610335,430.3728814,226.0610269,glass
glass89.jpg,91.06440347,45.55932203,439.9186308,384,glass
glass9.jpg,94.96949484,72.89492022,384.3796676,372.7186507,glass
glass90.jpg,128.3796676,1.735595703,364.8542439,384,glass
glass91.jpg,225.1390029,111.077976,494.5898438,384,glass
glass92.jpg,117.0983183,51.20000497,380.4745763,322.8203456,glass
glass93.jpg,2.549159163,38.18305581,512,316.311871,glass
glass94.jpg,218.1966035,174.427122,409.1118909,384,glass
glass95.jpg,66.33221332,130.1694915,396.0949417,281.1661149,glass
glass96.jpg,166.5627317,75.06441175,347.4983117,384,glass
glass97.jpg,260.7186507,2.169491525,469.4237288,384,glass
glass98.jpg,106.2508441,3.905087229,416.054224,384,glass
glass99.jpg,144,75.06441175,512,384,glass
metal1.jpg,3.416959084,3.037287308,337.0847458,292.0135726,metal
metal10.jpg,257.247451,9.979661845,512,384,metal
metal100.jpg,101.0440777,23.43050682,409.1118909,325.4237288,metal
metal101.jpg,176.9762646,92.42033567,470.725437,326.725437,metal
metal102.jpg,157.4508408,80.27118644,359.2135527,319.3491459,metal
metal103.jpg,117.53221,89.38306078,376.1355932,297.6542307,metal
metal104.jpg,192.1627052,6.508474576,439.0508475,249.0576337,metal
metal105.jpg,59.82373874,80.7050864,510.6440678,384,metal
metal106.jpg,117.0983183,106.3050847,443.8237553,384,metal
metal107.jpg,97.13898636,48.16271352,367.8915188,313.2745961,metal
metal108.jpg,17.73559984,50.33220505,512,384,metal
metal109.jpg,241.6271186,0,512,317.1796544,metal
metal11.jpg,30.75254899,2.603391486,512,384,metal
metal110.jpg,39.4305151,89.81695246,385.6813758,362.7389764,metal
metal111.jpg,74.57627119,5.206778833,512,384,metal
metal112.jpg,104.5152609,65.51864572,512,384,metal
metal113.jpg,207.3491459,68.12203721,510.6440678,381.8305085,metal
metal114.jpg,0,52.50169657,501.9661017,384,metal
metal115.jpg,0,0.43389996,509.3423596,261.2067995,metal
metal116.jpg,126.2101761,102.4000099,410.8474576,322.8203456,metal
metal117.jpg,94.10169492,29.07118975,430.3728814,338.8745697,metal
metal118.jpg,3.416959084,0.867795783,512,352.3254436,metal
metal119.jpg,149.2067995,50.33220505,406.074616,298.9559388,metal
metal12.jpg,6.020342293,73.3288119,512,384,metal
metal120.jpg,20.77289129,23.43050682,512,352.3254436,metal
metal121.jpg,94.10169492,87.64746094,512,383.5661083,metal
metal122.jpg,129.247451,94.15593551,363.5525358,316.7457627,metal
metal123.jpg,136.1898504,2.603391486,508.4745763,320.2169624,metal
metal124.jpg,133.5864341,97.19322696,352.2711864,265.1118578,metal
metal125.jpg,87.15932865,97.62711864,477.6678363,244.284759,metal
metal126.jpg,21.20678297,11.28135759,476.3661282,384,metal
metal127.jpg,110.5898272,22.56271517,475.4983448,337.5728946,metal
metal128.jpg,133.5864341,17.78983216,358.779661,382.2644002,metal
metal129.jpg,112.7593187,73.76271186,347.9322034,384,metal
metal13.jpg,258.5491592,51.20000497,512,384,metal
metal130.jpg,132.284759,86.34576106,447.294955,384,metal
metal131.jpg,155.2813493,85.47796941,402.1694915,310.6711798,metal
metal132.jpg,33.78984044,64.6508458,512,313.2745961,metal
metal133.jpg,188.6915387,40.78643902,475.9322034,325.4237288,metal
metal134.jpg,101.4779694,57.70847954,512,384,metal
metal135.jpg,108.4203357,84.61016949,512,384,metal
metal136.jpg,176.9762646,149.6949153,430.3728814,384,metal
metal137.jpg,81.08474576,83.74237785,512,361.8711931,metal
metal138.jpg,134.8881422,63.3491542,409.5457495,349.2881356,metal
metal139.jpg,254.6440678,9.979661845,512,384,metal
metal14.jpg,148.3389831,26.90169823,506.7390095,363.6067929,metal
metal140.jpg,111.0237354,17.78983216,427.7695313,287.2406978,metal
metal141.jpg,185.6542307,5.640678794,512,384,metal
metal142.jpg,111.8915354,7.810170319,511.5118512,384,metal
metal143.jpg,65.89830508,129.7355998,477.6678363,324.5559454,metal
metal144.jpg,2.549159163,80.7050864,506.7390095,384,metal
metal145.jpg,147.4711997,63.3491542,433.4101563,326.2915453,metal
metal146.jpg,107.5525523,75.93220339,397.3966499,384,metal
metal147.jpg,107.986444,43.38983051,469.8576536,320.6508541,metal
metal148.jpg,168.2982985,127.1322001,288.0542572,277.6949153,metal
metal149.jpg,151.376291,109.3423762,299.7694981,275.091532,metal
metal15.jpg,79.78305416,127.5661083,406.5084746,327.5932203,metal
metal150.jpg,68.93559653,104.5695015,476.3661282,279.4305151,metal
metal151.jpg,3.850850768,7.810170319,497.1932601,364.908468,metal
metal152.jpg,166.9966234,140.1491492,281.9796743,248.1898504,metal
metal153.jpg,58.95593882,81.13898636,512,384,metal
metal154.jpg,124.908468,99.79661017,354.440678,303.7288136,metal
metal155.jpg,184.3525556,127.1322001,302.806773,230.8339182,metal
metal156.jpg,193.8983051,57.27457958,308.0135726,278.9966234,metal
metal157.jpg,35.95933197,9.111866062,484.1763109,270.3186573,metal
metal158.jpg,169.1661149,43.82373047,462.4813957,319.3491459,metal
metal159.jpg,180.0135726,132.7728913,370.9288268,256.8678165,metal
metal16.jpg,6.020342293,46.86102191,512,379.2271253,metal
metal160.jpg,176.5423729,84.61016949,333.1796544,273.3559322,metal
metal161.jpg,159.6203324,6.942374537,476.3661282,359.7017015,metal
metal162.jpg,6.454233978,10.4135618,507.6067929,381.3966168,metal
metal163.jpg,68.93559653,13.88474494,462.4813957,318.0474709,metal
metal164.jpg,142.2644002,65.95254568,467.6881621,282.9017148,metal
metal165.jpg,134.0203588,127.5661083,332.7457627,235.1729012,metal
metal166.jpg,201.2745961,140.1491492,304.5423729,243.8508673,metal
metal167.jpg,142.2644002,85.47796941,412.5830906,308.0677966,metal
metal168.jpg,0,4.772883011,413.4508739,369.247451,metal
metal169.jpg,92.36611163,50.76610501,434.2780058,354.4949351,metal
metal17.jpg,94.53560315,25.16610666,364.8542439,291.1457561,metal
metal170.jpg,84.98983713,30.80678132,368.7593353,340.6101695,metal
metal171.jpg,37.69491525,7.376270359,325.3695048,381.8305085,metal
metal172.jpg,40.29831502,21.69491525,394.7932336,372.284759,metal
metal173.jpg,96.70509468,13.45084911,412.5830906,373.1525424,metal
metal174.jpg,100.6101695,6.942374537,512,343.6474775,metal
metal175.jpg,115.7966102,22.56271517,414.7525821,342.779661,metal
metal176.jpg,2.549159163,6.074578754,512,367.945776,metal
metal177.jpg,2.115250927,12.14915337,427.3356065,372.284759,metal
metal178.jpg,107.986444,120.1898338,273.3017082,250.3593419,metal
metal179.jpg,229.0440612,108.9084845,371.7966102,306.7661216,metal
metal18.jpg,114.9288102,132.3389831,364.4203522,271.6203324,metal
metal180.jpg,11.66101695,11.28135759,502.8338851,379.2271253,metal
metal181.jpg,112.7593187,56.40677966,394.3593088,317.1796544,metal
metal182.jpg,150.9423663,110.6440678,341.8576205,321.5186374,metal
metal183.jpg,100.6101695,200.4610203,236.8542439,384,metal
metal184.jpg,171.3356065,39.05084746,464.2169624,332.3660951,metal
metal185.jpg,65.4644134,77.66779495,485.0440943,344.5152609,metal
metal186.jpg,170.9017148,138.4135659,512,384,metal
metal187.jpg,15.13220008,0.867795783,342.2915453,280.2982985,metal
metal188.jpg,30.75254899,36.01356429,423.8644068,266.4135659,metal
metal189.jpg,14.26441671,52.93559653,474.6304952,359.2678099,metal
metal19.jpg,69.80339645,32.97627284,393.4915254,318.4813626,metal
metal190.jpg,35.95933197,9.111866062,407.8101827,347.1186441,metal
metal191.jpg,61.99323027,21.26101529,396.5288003,311.1051046,metal
metal192.jpg,17.3016916,2.603391486,436.4474974,384,metal
metal193.jpg,48.54237288,9.545761884,414.3186573,367.945776,metal
metal194.jpg,6.454233978,5.640678794,328.8406713,341.9118776,metal
metal195.jpg,154.4135659,79.83728648,380.0406846,312.8406713,metal
metal196.jpg,3.416959084,1.735595703,512,384,metal
metal197.jpg,77.17967095,43.38983051,452.93558,323.688129,metal
metal198.jpg,75.87796279,64.21695412,348.3660951,325.4237288,metal
metal199.jpg,40.7322067,79.4033948,401.3017082,299.8237222,metal
metal2.jpg,123.1729012,70.29152873,351.4034031,288.5423729,metal
metal20.jpg,10.35932534,5.206778833,472.8949285,384,metal
metal200.jpg,79.34916247,37.74915585,353.1390029,345.816969,metal
metal201.jpg,46.80678959,71.15932038,406.9423994,306.7661216,metal
metal202.jpg,90.63051178,116.2847425,420.8271319,355.7966102,metal
metal203.jpg,193.0305217,84.61016949,356.6101695,274.2237487,metal
metal204.jpg,163.9593154,82.87457793,398.6982918,269.0169492,metal
metal205.jpg,101.9118611,82.87457793,325.3695048,333.6678032,metal
metal206.jpg,165.2610236,82.87457793,333.6135792,281.1661149,metal
metal207.jpg,153.9796743,71.15932038,360.0813692,268.1491658,metal
metal208.jpg,158.752549,94.15593551,326.6711798,269.8847656,metal
metal209.jpg,190.8610302,88.51525258,405.2067664,285.9389897,metal
metal21.jpg,186.9559388,103.7017015,447.7288136,384,metal
metal210.jpg,153.1118578,114.1152509,384.3796676,294.1830641,metal
metal211.jpg,180.4474642,71.15932038,360.0813692,281.1661149,metal
metal212.jpg,103.6474609,57.27457958,263.7559256,273.7898239,metal
metal213.jpg,138.7932336,105.4372848,335.7830707,287.2406978,metal
metal214.jpg,200.4067797,102.4000099,328.4067797,280.2982985,metal
metal215.jpg,153.9796743,106.3050847,350.1016949,310.2372881,metal
metal216.jpg,145.7355998,85.91186937,375.2678099,331.9322034,metal
metal217.jpg,0,6.508474576,371.7966102,269.0169492,metal
metal218.jpg,137.9254171,144.0542406,438.6169889,384,metal
metal219.jpg,101.4779694,39.91864738,384.8135593,337.1390029,metal
metal22.jpg,181.3152476,75.49830343,426.9016817,316.311871,metal
metal220.jpg,118.3999934,54.6711881,388.7186507,374.8881422,metal
metal221.jpg,29.88474907,5.206778833,512,384,metal
metal222.jpg,127.5118843,30.80678132,508.0407177,384,metal
metal223.jpg,143.5661083,44.25763043,512,384,metal
metal224.jpg,93.23389499,80.7050864,498.494902,366.2101761,metal
metal225.jpg,82.8203456,52.93559653,388.7186507,365.3423927,metal
metal226.jpg,70.23728814,7.810170319,434.7118644,347.5525358,metal
metal227.jpg,79.34916247,62.04746259,418.6576404,384,metal
metal228.jpg,158.752549,94.15593551,362.2508607,305.8983051,metal
metal229.jpg,70.67119637,4.338983051,512,384,metal
metal23.jpg,116.2305019,84.61016949,493.7220604,383.1322166,metal
metal230.jpg,19.90509137,73.76271186,452.0677966,384,metal
metal231.jpg,0.813559322,3.037287308,357.0440612,272.9220405,metal
metal232.jpg,2.115250927,4.772883011,512,384,metal
metal233.jpg,101.9118611,88.51525258,507.1728681,298.5220471,metal
metal234.jpg,278.5084746,9.545761884,512,369.247451,metal
metal235.jpg,27.28136586,109.7762679,400.8677834,384,metal
metal236.jpg,47.67457296,44.25763043,505.4373014,384,metal
metal237.jpg,36.39322365,69.85762877,512,374.8881422,metal
metal238.jpg,199.5389963,68.98982885,464.2169624,384,metal
metal239.jpg,89.32882018,37.74915585,400,350.1559521,metal
metal24.jpg,88.02712858,55.9728797,361.816969,333.6678032,metal
metal240.jpg,176.1084812,12.58305333,444.2576139,236.0406846,metal
metal241.jpg,61.99323027,47.2949136,450.7660885,338.440678,metal
metal242.jpg,114.4949186,63.3491542,479.8373279,228.6644266,metal
metal243.jpg,174.806773,181.8033965,438.6169889,384,metal
metal244.jpg,135.7559256,27.76948987,470.2915122,328.027112,metal
metal245.jpg,237.2881356,72.89492022,476.3661282,308.0677966,metal
metal246.jpg,106.2508441,33.4101728,451.2000132,334.9695114,metal
metal247.jpg,189.9932137,115.4169591,512,384,metal
metal248.jpg,212.5559454,164.4474642,508.4745763,384,metal
metal249.jpg,55.48475569,84.61016949,504.1355932,384,metal
metal25.jpg,107.1186441,69.42372881,409.5457495,370.9830508,metal
metal250.jpg,255.0779595,75.49830343,475.9322034,370.5491592,metal
metal251.jpg,3.416959084,2.169491525,512,364.0406846,metal
metal252.jpg,93.66780323,26.03389831,468.5559454,384,metal
metal253.jpg,116.2305019,2.603391486,453.3695048,365.3423927,metal
metal254.jpg,3.850850768,3.471187268,512,384,metal
metal255.jpg,190.4271385,149.2610236,512,384,metal
metal256.jpg,171.3356065,164.8813559,512,382.6983249,metal
metal257.jpg,2.115250927,63.3491542,512,384,metal
metal258.jpg,42.03389831,22.12881521,512,347.5525358,metal
metal259.jpg,5.586450609,92.85424391,512,384,metal
metal26.jpg,104.0813526,26.46779827,456.4067797,375.3220339,metal
metal260.jpg,137.9254171,99.79661017,512,382.6983249,metal
metal261.jpg,65.03050516,42.95593055,512,368.3796676,metal
metal262.jpg,0,58.14237123,510.6440678,382.6983249,metal
metal263.jpg,78.48136255,79.4033948,512,373.5864341,metal
metal264.jpg,44.63729807,59.44407111,512,384,metal
metal265.jpg,98.00678628,117.5864506,512,384,metal
metal266.jpg,104.5152609,13.88474494,408.2441075,324.9898371,metal
metal267.jpg,4.718650689,5.640678794,392.6237421,305.4644134,metal
metal268.jpg,155.7152741,95.45762712,351.8372948,305.8983051,metal
metal269.jpg,0,0,351.8372948,305.8983051,metal
metal27.jpg,130.5491592,40.35254734,433.844081,346.2508607,metal
metal270.jpg,69.80339645,8.244070279,510.2102092,377.0576337,metal
metal271.jpg,3.850850768,43.82373047,458.1424126,384,metal
metal272.jpg,200.8406713,130.6033998,367.4576271,264.6779661,metal
metal273.jpg,163.091532,5.640678794,472.4610037,384,metal
metal274.jpg,122.3050847,121.4915254,512,384,metal
metal275.jpg,174.3728814,177.0305052,429.9390228,384,metal
metal276.jpg,3.850850768,4.338983051,366.5898438,287.2406978,metal
metal277.jpg,100.6101695,3.471187268,431.6745895,384,metal
metal278.jpg,20.77289129,1.301695743,444.2576139,301.9932137,metal
metal279.jpg,209.0847458,105.8711931,434.7118644,331.06442,metal
metal28.jpg,144.8678165,71.59322034,433.844081,338.8745697,metal
metal280.jpg,131.8508673,113.2474676,417.3559322,272.0542572,metal
metal281.jpg,19.47118313,14.75254486,486.3458024,384,metal
metal282.jpg,107.1186441,39.48474742,496.7593353,384,metal
metal283.jpg,1.681359243,3.037287308,408.2441075,285.9389897,metal
metal284.jpg,172.6372815,101.0983018,331.8779793,253.3966168,metal
metal285.jpg,147.4711997,97.19322696,362.2508607,345.816969,metal
metal286.jpg,127.945776,45.99322199,512,329.3288202,metal
metal287.jpg,19.03729145,144.0542406,393.4915254,384,metal
metal288.jpg,147.037308,42.95593055,484.1763109,384,metal
metal289.jpg,90.63051178,9.545761884,512,384,metal
metal29.jpg,121.0034097,81.57288632,377.4373014,328.4610368,metal
metal290.jpg,132.7186507,116.2847425,340.9898371,288.5423729,metal
metal291.jpg,166.1288069,121.0576337,369.6271186,260.7728747,metal
metal292.jpg,155.2813493,134.9423828,496.7593353,342.779661,metal
metal293.jpg,30.75254899,88.0813609,512,294.6169558,metal
metal294.jpg,123.6067929,56.84067962,406.074616,318.0474709,metal
metal295.jpg,99.74236957,61.61356263,382.2101761,346.2508607,metal
metal296.jpg,85.85763705,35.57966433,512,384,metal
metal297.jpg,146.6033832,200.0271286,485.9118776,383.1322166,metal
metal298.jpg,196.5016883,59.01017115,441.220339,355.7966102,metal
metal299.jpg,155.2813493,59.01017115,512,384,metal
metal3.jpg,131.4169425,182.2372881,295.4305151,296.7864473,metal
metal30.jpg,186.5220471,6.074578754,325.8033965,362.3050847,metal
metal300.jpg,101.0440777,78.10169492,512,377.0576337,metal
metal301.jpg,84.12203721,16.92203638,424.2983316,319.7830707,metal
metal302.jpg,103.2135693,40.78643902,393.0576337,349.7220273,metal
metal303.jpg,172.2033898,62.04746259,390.4542505,297.220339,metal
metal304.jpg,114.4949186,114.1152509,395.2271584,377.4915254,metal
metal305.jpg,2.549159163,49.03051344,429.0711732,384,metal
metal306.jpg,201.2745961,141.4508574,512,384,metal
metal307.jpg,86.29152873,0,467.6881621,306.3321968,metal
metal308.jpg,0,0,430.3728814,288.5423729,metal
metal309.jpg,110.5898272,53.36949649,376.1355932,324.1220538,metal
metal31.jpg,107.1186441,3.471187268,512,384,metal
metal310.jpg,143.1322166,59.01017115,491.9864274,327.5932203,metal
metal311.jpg,116.6644266,98.49491856,512,384,metal
metal312.jpg,26.41356594,0.43389996,512,384,metal
metal313.jpg,90.1966201,99.36271849,418.6576404,384,metal
metal314.jpg,0,0,274.1694915,298.9559388,metal
metal315.jpg,95.40338652,95.02373543,415.1864407,292.0135726,metal
metal316.jpg,157.0169492,181.8033965,512,384,metal
metal317.jpg,4.718650689,0,309.3152476,371.8508673,metal
metal318.jpg,161.3559322,97.19322696,350.1016949,283.7694981,metal
metal319.jpg,44.20338983,3.471187268,512,384,metal
metal32.jpg,157.8847656,52.06779661,347.4983117,281.1661149,metal
metal320.jpg,149.6406912,39.05084746,512,384,metal
metal321.jpg,145.7355998,9.545761884,374.3999934,250.3593419,metal
metal322.jpg,31.62034891,9.545761884,512,384,metal
metal323.jpg,42.46780654,172.6915221,473.7627119,384,metal
metal324.jpg,3.850850768,128,475.9322034,384,metal
metal325.jpg,139.6610169,2.603391486,512,316.7457627,metal
metal326.jpg,153.1118578,23.43050682,352.2711864,305.8983051,metal
metal327.jpg,35.09153204,147.5254237,423.8644068,384,metal
metal328.jpg,74.1423795,62.91525424,361.816969,301.9932137,metal
metal329.jpg,32.92204052,9.979661845,512,384,metal
metal33.jpg,59.82373874,2.603391486,439.0508475,262.0745829,metal
metal330.jpg,172.6372815,52.93559653,512,384,metal
metal331.jpg,242.4949351,150.1288235,512,384,metal
metal332.jpg,127.0779595,3.037287308,472.4610037,208.2711864,metal
metal333.jpg,199.1051046,40.78643902,419.5254237,384,metal
metal334.jpg,234.6847524,105.0033931,447.7288136,384,metal
metal335.jpg,35.95933197,22.99661514,478.1016949,321.0847458,metal
metal336.jpg,101.9118611,50.76610501,434.2780058,381.8305085,metal
metal337.jpg,186.0881555,237.7762844,512,384,metal
metal338.jpg,100.6101695,80.27118644,342.2915453,303.7288136,metal
metal339.jpg,84.55592889,64.6508458,397.3966499,342.3457693,metal
metal34.jpg,95.83729476,109.7762679,421.6949153,384,metal
metal340.jpg,155.2813493,43.82373047,430.8068061,326.2915453,metal
metal341.jpg,101.0440777,66.38644564,391.7559256,320.6508541,metal
metal342.jpg,81.95254568,54.6711881,464.2169624,384,metal
metal343.jpg,142.6983249,67.25423729,387.4169425,289.4101894,metal
metal344.jpg,103.6474609,85.91186937,422.12884,308.0677966,metal
metal345.jpg,109.7220438,90.25084415,410.8474576,314.5762712,metal
metal346.jpg,54.61695577,1.735595703,512,384,metal
metal347.jpg,121.0034097,55.53898802,411.715241,355.3627185,metal
metal348.jpg,237.2881356,50.33220505,512,384,metal
metal349.jpg,69.36948822,2.603391486,512,309.3695048,metal
metal35.jpg,108.4203357,3.037287308,482.0068194,366.6440678,metal
metal350.jpg,243.7966102,70.29152873,512,384,metal
metal351.jpg,193.8983051,93.28813559,512,358.8339182,metal
metal352.jpg,95.83729476,24.7322067,421.6949153,339.3084944,metal
metal353.jpg,194.3321968,129.7355998,406.5084746,350.5898438,metal
metal354.jpg,18.60339976,26.46779827,330.5762712,351.4576271,metal
metal355.jpg,229.9118776,78.53559488,512,384,metal
metal356.jpg,136.1898504,96.75931872,398.6982918,288.9762646,metal
metal357.jpg,62.42712195,8.244070279,512,214.779661,metal
metal358.jpg,89.32882018,50.76610501,512,313.2745961,metal
metal359.jpg,126.2101761,16.92203638,425.6000397,368.3796676,metal
metal36.jpg,4.284742452,0.867795783,421.6949153,347.1186441,metal
metal360.jpg,118.8339182,32.54237288,371.3627185,284.2033898,metal
metal361.jpg,25.11187434,9.111866062,469.8576536,384,metal
metal362.jpg,60.69152211,2.603391486,403.4711997,278.1288069,metal
metal363.jpg,112.7593187,5.640678794,508.9085011,317.6135792,metal
metal364.jpg,117.9661017,7.376270359,489.8169359,384,metal
metal365.jpg,1.247467558,3.905087229,512,287.2406978,metal
metal366.jpg,183.9186639,0.43389996,511.945776,345.3830442,metal
metal367.jpg,109.7220438,111.9457594,494.155919,309.8033965,metal
metal368.jpg,138.7932336,98.92881025,361.816969,384,metal
metal369.jpg,131.8508673,73.76271186,319.7288136,271.6203324,metal
metal37.jpg,210.8203456,90.68475238,512,384,metal
metal370.jpg,155.7152741,171.3898305,512,384,metal
metal371.jpg,205.1796544,120.1898338,439.9186308,322.8203456,metal
metal372.jpg,2.549159163,110.6440678,365.7220273,384,metal
metal373.jpg,152.6779661,82.87457793,390.4542505,327.1593287,metal
metal374.jpg,3.416959084,9.111866062,509.7762844,380.9627251,metal
metal375.jpg,181.3152476,0,479.8373279,233.8711931,metal
metal376.jpg,221.6678032,74.19661182,512,384,metal
metal377.jpg,94.10169492,30.37288136,426.9016817,384,metal
metal378.jpg,176.1084812,75.06441175,363.9864605,262.5084746,metal
metal379.jpg,114.0610269,200.8949119,416.9220736,384,metal
metal38.jpg,40.29831502,60.74576271,352.7050781,306.7661216,metal
metal380.jpg,3.416959084,3.471187268,373.53221,384,metal
metal381.jpg,55.91864738,2.603391486,307.5796809,304.59663,metal
metal382.jpg,160.4881488,0.43389996,405.2067664,314.5762712,metal
metal383.jpg,2.549159163,31.67458124,512,384,metal
metal384.jpg,84.12203721,43.38983051,512,384,metal
metal385.jpg,183.9186639,70.29152873,424.7321901,337.1390029,metal
metal386.jpg,124.4745763,118.454234,509.7762844,384,metal
metal387.jpg,77.61356263,16.05423646,512,384,metal
metal388.jpg,17.3016916,6.508474576,478.9694783,342.779661,metal
metal389.jpg,104.5152609,24.29830674,458.1424126,368.3796676,metal
metal39.jpg,147.9050914,65.95254568,334.0474709,252.9627251,metal
metal390.jpg,187.8237222,13.01694915,512,384,metal
metal391.jpg,2.983050847,5.206778833,512,384,metal
metal392.jpg,5.152542373,7.810170319,511.5118512,384,metal
metal393.jpg,152.2440744,52.93559653,405.2067664,308.9356131,metal
metal394.jpg,47.67457296,70.72542869,512,384,metal
metal395.jpg,180.8813559,5.640678794,378.3050847,221.2881356,metal
metal396.jpg,59.82373874,134.0745829,510.6440678,382.6983249,metal
metal397.jpg,225.5728946,60.31186275,444.6915387,258.1694915,metal
metal398.jpg,105.3830608,104.5695015,396.0949417,372.7186507,metal
metal399.jpg,173.505098,72.89492022,449.4644465,352.3254436,metal
metal4.jpg,248.1355932,117.5864506,383.5118843,263.8101827,metal
metal40.jpg,207.3491459,65.51864572,480.7051112,384,metal
metal400.jpg,210.8203456,95.45762712,512,382.6983249,metal
metal401.jpg,204.311871,37.74915585,512,384,metal
metal402.jpg,54.18304754,141.0169492,494.5898438,384,metal
metal403.jpg,101.4779694,144.0542406,400.4339248,384,metal
metal404.jpg,1.247467558,39.91864738,509.3423596,380.0949086,metal
metal405.jpg,233.3830442,45.99322199,512,384,metal
metal406.jpg,61.55932203,3.471187268,512,338.0067863,metal
metal407.jpg,114.0610269,76.80000331,512,383.1322166,metal
metal408.jpg,176.9762646,83.30847789,512,301.559322,metal
metal409.jpg,156.5830575,44.69153039,364.4203522,249.0576337,metal
metal41.jpg,138.3593419,124.0949252,392.1898504,384,metal
metal410.jpg,122.7389764,170.5220306,512,384,metal
metal42.jpg,2.983050847,132.3389831,412.1491658,384,metal
